day,time,clearing price (CNY/MWh)
2023/7/1,0:15,400.66868564839723
2023/7/1,0:30,392.7568149572956
2023/7/1,0:45,389.7061058941772
2023/7/1,1:00,388.3129975097607
2023/7/1,1:15,384.22371859252036
2023/7/1,1:30,379.78394097127665
2023/7/1,1:45,381.94270691794867
2023/7/1,2:00,373.23760850885594
2023/7/1,2:15,383.8600979297087
2023/7/1,2:30,379.9635263030878
2023/7/1,2:45,379.4902643927949
2023/7/1,3:00,354.8602256937969
2023/7/1,3:15,381.70037002022184
2023/7/1,3:30,380.957940217128
2023/7/1,3:45,378.88935421120715
2023/7/1,4:00,368.6711938344054
2023/7/1,4:15,371.78074902533774
2023/7/1,4:30,368.6016639298697
2023/7/1,4:45,365.48423118995623
2023/7/1,5:00,364.64989795941796
2023/7/1,5:15,372.40321700439233
2023/7/1,5:30,369.0154046271399
2023/7/1,5:45,368.4033092691511
2023/7/1,6:00,376.04949291079737
2023/7/1,6:15,374.81123014819804
2023/7/1,6:30,370.8166635617282
2023/7/1,6:45,350.95323388559746
2023/7/1,7:00,320.35382013243276
2023/7/1,7:15,314.2969355751543
2023/7/1,7:30,324.1550231462253
2023/7/1,7:45,320.7469207653944
2023/7/1,8:00,303.6964009729608
2023/7/1,8:15,303.6097771714705
2023/7/1,8:30,305.5206906637475
2023/7/1,8:45,294.48180915270314
2023/7/1,9:00,289.7860417207246
2023/7/1,9:15,280.2128998855454
2023/7/1,9:30,273.64499399478257
2023/7/1,9:45,270.64166940758287
2023/7/1,10:00,269.52648849714024
2023/7/1,10:15,275.04405206057
2023/7/1,10:30,278.650355544442
2023/7/1,10:45,291.10074688770766
2023/7/1,11:00,300.5286669424558
2023/7/1,11:15,307.1742216759771
2023/7/1,11:30,298.44064070877903
2023/7/1,11:45,296.3923184976798
2023/7/1,12:00,284.00449048969944
2023/7/1,12:15,283.16380520199954
2023/7/1,12:30,291.1707751065218
2023/7/1,12:45,296.9412584310073
2023/7/1,13:00,310.05094817104197
2023/7/1,13:15,316.28895174523046
2023/7/1,13:30,319.19819330174386
2023/7/1,13:45,319.4970286239283
2023/7/1,14:00,344.88306983490764
2023/7/1,14:15,339.37288096701883
2023/7/1,14:30,323.7652189971125
2023/7/1,14:45,330.7590926378124
2023/7/1,15:00,340.2252853029174
2023/7/1,15:15,350.8247253919534
2023/7/1,15:30,366.2520594419952
2023/7/1,15:45,362.4173972273639
2023/7/1,16:00,405.15484850869797
2023/7/1,16:15,414.4861117021175
2023/7/1,16:30,417.1160581394554
2023/7/1,16:45,424.8746957706405
2023/7/1,17:00,450.89550131853434
2023/7/1,17:15,456.1637811968309
2023/7/1,17:30,457.77181844092047
2023/7/1,17:45,462.23299409316843
2023/7/1,18:00,468.5005546513023
2023/7/1,18:15,469.3937398404358
2023/7/1,18:30,472.2650504446638
2023/7/1,18:45,473.8121690705922
2023/7/1,19:00,467.36369458722925
2023/7/1,19:15,461.86136525075847
2023/7/1,19:30,468.36007921712894
2023/7/1,19:45,473.0194319442949
2023/7/1,20:00,464.72107254420575
2023/7/1,20:15,465.7114867772305
2023/7/1,20:30,459.41106928359477
2023/7/1,20:45,456.6704570996379
